,id,current_role,current_role_TEXT,role_in_turnover,experience_years,professional_background_TEXT,fleet_size,fleet_size_oo,fleet_vocation_mixed_use_TEXT,fleet_vocation_other_TEXT,in_chicago,ownership_model,percentage_company_owned,percentage_pre_2010,percentage_class_6,percentage_urban_logistics,turnover_priorities_TEXT,turnover_financial_TEXT,decision_tools_cost,decision_tools_maintenance,decision_tools_emissions,decision_tools_telematics,decision_tools_regulations,decision_tools_consulting,decision_tools_AI,decision_tools_other,decision_tools_other_TEXT,years_replacement,replacement_priority_TEXT,purchase_markets,purchase_markets_TEXT,replace_pre2010,expand_fleet,turnover_comments_TEXT,rank_support_financial,rank_support_technical,rank_support_infrastructure,rank_support_certifications,rank_support_other,rank_support_other_TEXT,innovation_ice,innovation_hybrid,innovation_bev,innovation_hydrogen,innovation_telematic,innovation_ai,innovation_route,innovation_other,innovation_other_TEXT,innovation_best_TEXT,innovation_worst_TEXT,renewal_barriers_TEXT,key_stakeholders_TEXT,influence_by_customers,influence_by_regulatory,influence_by_communities,influence_by_industry,influence_by_investors,influence_by_ngo,influence_by_other,influence_by_other_TEXT,influence_on_customers,influence_on_regulatory,influence_on_communities,influence_on_industry,influence_on_investors,influence_on_ngo,influence_on_other,influence_on_other_TEXT,turnover_comments_2_TEXT,additional_comments_TEXT,fleet_vocation_1,fleet_vocation_2,fleet_vocation_3,fleet_vocation_4,fleet_vocation_5,fleet_vocation_6,fleet_vocation_nan,region_1,region_2,region_3,region_4,region_5,region_6,region_nan,turnover_priorities_1,turnover_priorities_2,turnover_priorities_3,turnover_priorities_4,turnover_priorities_5,turnover_priorities_6,turnover_priorities_7,turnover_priorities_8,turnover_priorities_9,turnover_priorities_nan,turnover_financial_1,turnover_financial_10,turnover_financial_2,turnover_financial_3,turnover_financial_4,turnover_financial_5,turnover_financial_6,turnover_financial_7,turnover_financial_8,turnover_financial_9,turnover_financial_nan,replacement_priority_1,replacement_priority_2,replacement_priority_3,replacement_priority_4,replacement_priority_5,replacement_priority_6,replacement_priority_7,replacement_priority_8,replacement_priority_nan,renewal_barriers_1,renewal_barriers_10,renewal_barriers_11,renewal_barriers_2,renewal_barriers_3,renewal_barriers_4,renewal_barriers_5,renewal_barriers_6,renewal_barriers_7,renewal_barriers_8,renewal_barriers_9,renewal_barriers_nan,key_stakeholders_1,key_stakeholders_10,key_stakeholders_2,key_stakeholders_3,key_stakeholders_4,key_stakeholders_5,key_stakeholders_6,key_stakeholders_7,key_stakeholders_8,key_stakeholders_9,key_stakeholders_nan,oo_veh_char_3,oo_veh_char_nan,fleet_type,current_role_oo,current_role_oo_TEXT,oo_veh_char_1,oo_veh_char_2,oo_veh_char_4,source
125,58e2360e,4,student,4.0,2.0,Student currently ,2.0,,,,,2.0,,51.0,11.0,60.0,,,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,,,,2.0,,,,no,1.0,2.0,4.0,3.0,5.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,a,a,,,1.0,1.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,no,ho,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,< 100 vehicles,,,,,,Other
126,6d7d2e4d,4,Government fleet,2.0,2.0,"Vehicle rotation based on agency needs, high demand for unit",4.0,,,Government Individual Use,,3.0,81.0,10.0,4.0,30.0,,,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,na,10.0,,1.0,,1.0,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,AI,Old school text,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,,Upfront costs with government budget,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,> 100 vehicles,,,,,,Other
127,3051ae76,1,,2.0,1.0,I began managing fleets of box trucks after becoming close with a family member who does it. This was my start in the industry and I went on to earn a CDL,2.0,,,,,2.0,,6.0,5.0,6.0,,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,none,10.0,,3.0,,4.0,,no challenges,1.0,2.0,3.0,4.0,5.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,none,replacement monitor technology,AI,,,4.0,2.0,3.0,3.0,2.0,1.0,1.0,none,2.0,3.0,2.0,3.0,2.0,2.0,2.0,none,behavioral factors can have the greatest differential influence ,none yet,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,< 100 vehicles,,,,,,Fleet managers
128,1cc1e8e9,4,Employee in distribution at the red cross,3.0,1.0,n/a Experience ,6.0,,,,,1.0,,100.0,0.0,0.0,,,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,,15.0,,3.0,,1.0,,,2.0,4.0,1.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,na,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,na,1.0,1.0,1.0,1.0,1.0,1.0,1.0,na,na,na,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0.0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,> 100 vehicles,,,,,,Other
129,b70683f6,2,,2.0,1.0,I have worked as a fleet operator for many years until recently when I became fleet manager at the company I work for,4.0,,,,1.0,2.0,,0.0,0.0,100.0,,,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,,4.0,,3.0,,,,,1.0,3.0,2.0,4.0,5.0,,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,Na,EDV will be a big factor,Amount of work assigned during non peak seasons,,,3.0,2.0,2.0,3.0,4.0,1.0,1.0,,4.0,4.0,1.0,4.0,4.0,1.0,1.0,,Upper management does not see the need to have ALL vehicles in proper working order as long as they “work” it’s fine,No,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,> 100 vehicles,,,,,,Other
130,2af40be1,4,Law enforcement - transportation and vehicle pool management,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,> 100 vehicles,,,,,,Other
131,2fdf4de5,4,Employed in a private ambulance transport company - Fleet manager,3.0,2.0,Training for current management position was received on-the-job through owner/manager of private BLS ambulance transportation company in the management of 16 ambulances. ,2.0,,,Convalescent BLS transport,,1.0,,3.0,0.0,16.0,,,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,8.0,,1.0,,1.0,,No,1.0,2.0,3.0,4.0,5.0,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,AI software integrations for driver tracking and management,Predictive maintenance,,,1.0,3.0,1.0,2.0,4.0,1.0,2.0,Drivers,4.0,2.0,4.0,3.0,4.0,2.0,4.0,Drivers,"My organization tends to fall into a sunk cost fallacy of continuing to pay high maintenance costs for inefficient, outdated, or no longer roadworthy vehicles without consideration of the overall financial losses associated with maintaining insurance, tracking software, and risk of sending those vehicles out on the road. ",No,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,< 100 vehicles,,,,,,Other
132,939e0b3c,1,,2.0,2.0,"On the job training,  cdl",1.0,,,,,3.0,74.0,5.0,30.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,< 100 vehicles,,,,,,Fleet managers
133,c85280ae,1,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,> 100 vehicles,,,,,,Fleet managers
134,5f165bcf,3,,2.0,3.0,,,,,,1.0,,,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,8.0,,,,,1.0,,3.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,7.0,,1.0,1.0,0.0,Owner-Operators
135,bad25129,3,,1.0,5.0,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,1.0,0.0,Owner-Operators
136,c33c6245,3,,1.0,3.0,30+ years experience ,,,,,2.0,,,0.0,0.0,0.0,,,4.0,4.0,3.0,2.0,2.0,2.0,2.0,,,7.0,,1.0,,,1.0,,2.0,3.0,1.0,4.0,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,EV,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,0,0,0,0,1,0,,0,1,0,0,,,,,,,,,,,,1,0,< 100 vehicles,4.0,Fleet Manager ,0.0,1.0,0.0,Owner-Operators
137,868164f4,3,,4.0,2.0,Owner operator ,,,Regional,,1.0,,,0.0,0.0,0.0,,,,4.0,2.0,2.0,2.0,3.0,2.0,,,,,2.0,,3.0,3.0,,2.0,4.0,3.0,5.0,1.0,Technology that increases reliability ,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,Emission systems ,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,0,0,0,0,0,1,0,,1,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,1.0,0.0,Owner-Operators
138,4cc1deb7,3,,4.0,5.0,Cdl since 1990 owner op since 2000 .with doubles triples endorsement hazmat endorsement/2.6. Million miles on Current trk.  One million mile safety award. Thru ATA. ,,,,,1.0,,,0.0,0.0,0.0,,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,Specify what,,,2.0,,3.0,3.0,No,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,Fuel economy and maintenance,Too much technology leads to astronomical cost in maintenance,,,,,,,,,,,,,,,,,,," complicated technology.. complicated emissions ruling in the different states.. predatorial lease agreements unregulated.. qualified American CDL operators… compete against untrained semi operators  commercial vehicles not exceeding 80,000 pounds.. ",No,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,1,0,0,0,1,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,0.0,0.0,Owner-Operators
139,db36d590,3,,1.0,5.0,"Owner operator, truck driver over 32 plus years got cdl from community college. Took one semester. ",,,,,1.0,,,0.0,0.0,0.0,"Like most O/O, trying to keep up but not worth it. Cheaper to get 1999 model or older. Too many breakdowns with newer trucks. They are nothing but a ton of sensors that go out all the time. Trucks are built to last for 3 yrs, owner operators mostly can’t afford new trucks.  We stuck with newer trucks that are meant to breakdown after three years. ",,2.0,3.0,4.0,2.0,3.0,2.0,2.0,,,5.0,,2.0,,,4.0,"Emissions on trucks are designed to last 350,000 miles. That is when most huge carriers replace their trucks. Us smaller carriers get stuck with repair bills. Many smaller companies get put out of business because of these “newer” trucks. I myself have spent $72,386.00 over the last Four years on the truck I currently own trying to stay “in compliance” with EPA BS. Why don’t you do a study on how/why this was/is allowed?",1.0,3.0,2.0,4.0,5.0,Make the manufacturers and government responsible for the junk they make now,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,Getting rid of epa,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,1,0,0,0,0,1,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
140,c2b59859,3,,1.0,4.0,"High school diploma, BA college degree, CDL A with all endorsements, many orientations and safety courses.",,,,Over the road,1.0,,,0.0,0.0,0.0,,"No plastic parts, as little electronics as possibly, simple and reliable, as few sensors as possible.",,4.0,2.0,2.0,2.0,2.0,2.0,2.0,No need for AI,15.0,,2.0,,,4.0,"Trucks today, no matter the brand are made poorly. Lots of plastic parts that brake within few years in heavy temperature changes. New parts are often made poorly, expensive to buy and ridiculously expensive to fix by professional. Only ones making money in this business are truck makers and dealerships. I am going to get another career.",1.0,3.0,2.0,4.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,"Better material for parts (steel and aluminum, not plastic)",Too many useless electronics that cause breakdown and down time,,,,,,,,,,,,,,,,,,,"Poor quality parts, too much AI and computer reliance, too much electronics, high cost of purchases and maintenance. Make low cost simple and reliable vehicles that last long, instead of trying to make short term maximum profit out of truckers.","Make good, affordable, simple and reliable trucks with as lttle sensors and electronics as possiple and warch how truckers will love your product. Sure road to long turn success internationally.",0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,1,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,0.0,1.0,Owner-Operators
141,be8554e2,3,,1.0,5.0,"Doctorate, masters and bachelors in management added to 52 years of being a LEGALLY licensed driver that is a 5th generation driver/owner operator.",,,,,1.0,,,0.0,0.0,0.0,,,3.0,4.0,3.0,3.0,2.0,2.0,3.0,,,5.0,,3.0,,,3.0,,,,,,,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,1,0,0,0,0,0,0,,0,1,1,0,,,,,,,,,,,,0,0,< 100 vehicles,4.0,Own authority and also leased to motor carrier,0.0,1.0,0.0,Owner-Operators
142,1dcc153c,3,,1.0,4.0,,,,,,1.0,,,0.0,0.0,0.0,,,4.0,4.0,2.0,2.0,3.0,2.0,2.0,,,4.0,,1.0,,,3.0,,2.0,3.0,1.0,4.0,5.0,,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,1,1,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
143,61386a09,3,,1.0,5.0,Grew up with it since I was a kid. ,,,,,2.0,,,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,20.0,,2.0,,3.0,4.0,Like pre emission trucks for better reliability and less downtime. ,2.0,4.0,3.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,1,1,0,0,0,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,7.0,,1.0,0.0,0.0,Owner-Operators
144,21fc440d,3,,2.0,3.0,College graduate with 40 years in the transportation industry.,,,,,1.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,3.0,2.0,2.0,2.0,,,6.0,,2.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,Removing the EPA regulations,More emissions restrictions,,,,,,,,,,,,,,,,,,,How unreliable and short lived the new technologies have been to date,"Fleets used to run trucks for 500,000 miles and then trade them in, Now they run a truck for 250k and dump them before the emissions and sensor systems implode.",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,6.0,,0.0,1.0,0.0,Owner-Operators
145,20186b82,3,,4.0,2.0,"I driven commercial vehicles for 30 years, CDL required for 28 of those. Current role as owner-operator for 2.",,,,"Bulk, hopper bottom",1.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,,,,7.0,,,3.0,Current mechanical issues prevent spending on new equipment purchases.,5.0,3.0,4.0,2.0,1.0,"Proving the DRIVER is still in control, NOT the Ai or autonomous ideas.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Cost,Automation,"Don’t trust those who program such, because “they” have ZERO experience behind the wheel. ATA cannot be trusted with best interest in mind because they are on the side of big money profit companies, not the owner operator.",,,,,,,,,,,,,,,,,,Cost,No,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,0,0,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
146,f99f26bc,3,,1.0,5.0,Owned and operated my own truck for over 40 years ,,,,,1.0,,,0.0,0.0,0.0,I will never buy another new truck due to the excessive regulatory burden on small business truckers,I drive a 23 year old truck. When I can no longer keep it in good mechanical condition I will quit the trucking industry. The burden of government over regulation has made it nearly impossible to make a decent living as an owner operator ,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,,30.0,,5.0,The last 2 trucks I purchased were new but I’ll never buy another due to excessive government regulation of small business truckers,3.0,3.0,Again I’d like to reiterate that over regulation of small business trucking has made it nearly impossible for me to operate my business and make a decent profit. Small business truckers have the same regulatory requirements as a fleet of 10000 trucks and we have no staff to do any of the compliance related work. ,1.0,2.0,3.0,4.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The business of trucking is not enjoyable any longer due over regulation ,,,Over regulation of small business truckers has taken all enjoyment out of the business for me.,,,,,,,,,,,,,,,,,,Over regulation of small business trucking is ignored. The ELD mandate has created the most stressful anxiety producing headache I have ever dealt with. There is no way in hell that it makes me more safe. As a matter of fact I am quite sure that many drivers are less safe because of the ELD mandate ,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,1.0,0.0,Owner-Operators
147,773d4429,3,,3.0,2.0,Owner operator ,,,,,1.0,,,0.0,0.0,0.0,,,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,Never,7.0,,3.0,,,1.0,,3.0,1.0,2.0,4.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,Fuel efficiency ,Autonomous trucks,,,,,,,,,,,,,,,,,,,Emissions standards that kill the trucks and cause more pollution than they fix. Def fluid for instance is ammonia burning ammonia causes more nox than it supposedly eliminates. So in turn killing trucks in the name of saving the environment to actually cause more harm.,Eliminate diesel emissions standards to save the trucking industry and the environment. Someone please actually do research instead of taking activist words for the nonsense going on.,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
148,3f61f9c5,3,,4.0,5.0,exsperienced,,,,,1.0,,,0.0,0.0,0.0,,,3.0,3.0,2.0,,4.0,2.0,,,,,,2.0,,,1.0,,1.0,2.0,3.0,5.0,4.0,less regs,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,more efictnent truck,def @ emiontion,,,,,,,,,,,,,,,,,,,cost,run truck as long as posabole pay off,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
149,ede5bdef,3,,4.0,5.0,42 years of driving for a living ,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,Yes ,,,2.0,,3.0,3.0,Not interested in replacing anything. California can starve to death as far as I’m concerned ,2.0,1.0,3.0,5.0,4.0,Not interested in replacing anything ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,Nothing ,Everything ,,,,,,,,,,,,,,,,,,,Cost cost cost,Fleet replacement is not an option at my age. The cost outweighs the practicality ,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,0.0,0.0,Owner-Operators
150,afb4412f,3,,1.0,5.0,,,,,,1.0,,,0.0,0.0,0.0,,,4.0,4.0,2.0,3.0,2.0,3.0,2.0,,,8.0,,2.0,,,3.0,,3.0,2.0,1.0,4.0,5.0,,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,,Fuel consumption ,Regulation ,,,,,,,,,,,,,,,,,,,Financial ,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
151,74d1c109,3,,1.0,5.0,,,,,,1.0,,,0.0,0.0,0.0,,,2.0,3.0,2.0,2.0,4.0,3.0,2.0,,,10.0,,2.0,,3.0,3.0,,1.0,2.0,5.0,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,No,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,1,0,0,0,0,1,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,1.0,0.0,Owner-Operators
152,39c13468,3,,1.0,5.0,44 years in the business,,,mainly stay tri state but will travel 48,,1.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,,11.0,,5.0,rebuild,3.0,3.0,"I us to always build gliders, now I rebuild the entire truck. My fleet are all pre emission engines",1.0,2.0,3.0,4.0,5.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,7.0,,1.0,0.0,0.0,Owner-Operators
153,91e98805,3,,4.0,1.0,"Mover, Driver, 45 years",,,,,1.0,,,0.0,0.0,0.0,,,2.0,,,,,,2.0,,,,,1.0,,,3.0,,2.0,1.0,3.0,4.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
154,f43b1a76,3,,1.0,5.0,,,,,,2.0,,,0.0,0.0,0.0,,,2.0,2.0,3.0,2.0,4.0,4.0,2.0,,,10.0,,2.0,,,3.0,,2.0,1.0,3.0,4.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,1,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
